,date,open,high,low,close,volume
21471,201911180905,26496,26528,26482,26509,123286
21472,201911180910,26509,26514,26473,26496,131346
21473,201911180915,26486,26491,26449,26454,42338
21474,201911180920,26454,26473,26445,26449,41960
21475,201911180925,26449,26473,26445,26459,43436
21476,201911180930,26454,26473,26445,26468,17835
21477,201911180935,26468,26496,26463,26496,57202
21478,201911180940,26496,26509,26473,26482,48059
21479,201911180945,26477,26482,26463,26473,17717
21480,201911180950,26463,26463,26426,26436,30332
21481,201911180955,26436,26445,26426,26431,14682
21482,201911181000,26431,26473,26426,26463,12711
21548,201911190905,26357,26408,26353,26399,40898
21549,201911190910,26394,26403,26261,26261,162273
21550,201911190915,26261,26284,26256,26265,46592
21551,201911190920,26261,26261,26233,26237,35853
21552,201911190925,26228,26261,26224,26224,43115
21553,201911190930,26224,26242,26219,26237,71725
21554,201911190935,26237,26261,26233,26233,81969
21555,201911190940,26237,26256,26237,26251,29141
21556,201911190945,26251,26251,26187,26196,116861
21557,201911190950,26201,26219,26196,26210,29235
21558,201911190955,26210,26210,26196,26196,34290
21559,201911191000,26191,26214,26191,26205,29939
21625,201911200905,26242,26242,26173,26224,95809
21626,201911200910,26224,26284,26219,26284,96626
21627,201911200915,26284,26302,26270,26288,59542
21628,201911200920,26288,26316,26265,26284,81315
21629,201911200925,26284,26293,26274,26279,57176
21630,201911200930,26279,26284,26251,26251,56614
21631,201911200935,26251,26293,26251,26270,85115
21632,201911200940,26265,26288,26265,26284,14704
21633,201911200945,26284,26293,26279,26284,23505
21634,201911200950,26284,26288,26270,26270,16916
21635,201911200955,26270,26274,26237,26247,60666
21636,201911201000,26247,26265,26237,26237,28398
21702,201911210905,26007,26035,25970,25970,43449
21703,201911210910,25966,26021,25966,25984,68636
21704,201911210915,25984,25993,25947,25975,109659
21705,201911210920,25970,25975,25933,25943,33518
21706,201911210925,25938,25947,25924,25933,48691
21707,201911210930,25929,25933,25878,25878,80950
21708,201911210935,25887,25887,25841,25850,153940
21709,201911210940,25850,25860,25827,25832,64091
21710,201911210945,25832,25860,25827,25827,181943
21711,201911210950,25827,25846,25777,25777,105618
21712,201911210955,25777,25786,25763,25777,71431
21713,201911211000,25777,25777,25717,25721,40763
21779,201911220905,25684,25735,25675,25726,199904
21780,201911220910,25726,25735,25712,25717,127216
21781,201911220915,25717,25726,25689,25703,47972
21782,201911220920,25698,25703,25675,25689,53481
21783,201911220925,25684,25698,25675,25698,57934
21784,201911220930,25698,25698,25684,25694,54959
21785,201911220935,25694,25735,25689,25731,27290
21786,201911220940,25731,25781,25731,25781,94141
21787,201911220945,25781,25786,25763,25772,75115
21788,201911220950,25772,25777,25754,25767,26694
21789,201911220955,25767,25795,25763,25790,27155
21790,201911221000,25790,25790,25758,25758,41000
21856,201911250905,25933,26044,25929,26035,166135
21857,201911250910,26035,26104,26035,26072,142883
21858,201911250915,26076,26090,26044,26053,49804
21859,201911250920,26058,26072,26044,26072,35495
21860,201911250925,26076,26090,26058,26072,35876
21861,201911250930,26072,26090,26058,26062,35609
21862,201911250935,26062,26090,26049,26076,49521
21863,201911250940,26072,26104,26072,26104,31233
21864,201911250945,26104,26141,26085,26090,85828
21865,201911250950,26090,26099,26072,26081,112768
21866,201911250955,26076,26090,26072,26076,37597
21867,201911251000,26076,26108,26072,26090,24102
21933,201911260905,26118,26122,26090,26095,77422
21934,201911260910,26090,26095,26072,26085,85258
21935,201911260915,26085,26150,26076,26141,38853
21936,201911260920,26141,26145,26081,26085,106568
21937,201911260925,26085,26118,26081,26118,27682
21938,201911260930,26118,26155,26108,26145,32920
21939,201911260935,26145,26150,26118,26145,25160
21940,201911260940,26145,26155,26118,26118,45822
21941,201911260945,26122,26131,26104,26118,97147
21942,201911260950,26118,26168,26113,26164,104645
21943,201911260955,26164,26214,26155,26205,92194
21944,201911261000,26205,26219,26201,26214,78798
22010,201911270905,26145,26237,26122,26122,157298
22011,201911270910,26118,26127,26062,26062,145640
22012,201911270915,26058,26085,26044,26081,157687
22013,201911270920,26076,26131,26076,26127,58704
22014,201911270925,26127,26127,26090,26122,71891
22015,201911270930,26118,26145,26108,26108,90927
22016,201911270935,26108,26118,26062,26081,15773
22017,201911270940,26076,26081,25984,25984,59449
22018,201911270945,25984,26002,25966,25970,108982
22019,201911270950,25970,26053,25966,26049,201135
22020,201911270955,26049,26108,26044,26099,99478
22021,201911271000,26099,26108,26090,26099,15783
22087,201911280905,25979,26002,25915,25984,237728
22088,201911280910,25984,26016,25956,25975,55638
22089,201911280915,25975,26007,25975,25998,41414
22090,201911280920,25998,26053,25989,26049,33965
22091,201911280925,26049,26062,26035,26062,20540
22092,201911280930,26062,26062,26016,26021,86848
22093,201911280935,26016,26025,25993,26002,67435
22094,201911280940,26002,26053,25998,26044,45542
22095,201911280945,26044,26067,26035,26044,37568
22096,201911280950,26044,26058,26016,26021,42474
22097,201911280955,26021,26058,26021,26044,17645
22098,201911281000,26044,26062,26039,26058,28928
22164,201911290905,26035,26072,25975,25998,70345
22165,201911290910,25989,25998,25929,25929,30713
22166,201911290915,25929,25952,25906,25915,122750
22167,201911290920,25910,25924,25892,25906,75167
22168,201911290925,25906,25910,25883,25883,46899
22169,201911290930,25883,25883,25841,25850,80684
22170,201911290935,25850,25933,25850,25924,177802
22171,201911290940,25919,25924,25892,25915,42646
22172,201911290945,25910,25919,25869,25878,54635
22173,201911290950,25878,25915,25869,25883,26297
22174,201911290955,25883,25887,25869,25869,20110
22175,201911291000,25864,25869,25786,25804,88979
22241,201912020905,25694,25721,25671,25703,139834
22242,201912020910,25707,25749,25707,25735,105099
22243,201912020915,25740,25767,25731,25735,35584
22244,201912020920,25731,25749,25721,25749,73514
22245,201912020925,25749,25763,25731,25754,23199
22246,201912020930,25754,25786,25735,25777,24952
22247,201912020935,25781,25790,25754,25767,33186
22248,201912020940,25767,25767,25740,25740,27697
22249,201912020945,25740,25749,25731,25744,20410
22250,201912020950,25744,25744,25726,25735,23356
22251,201912020955,25731,25740,25726,25726,7229
22252,201912021000,25731,25740,25726,25735,9868
22318,201912030905,25394,25413,25274,25343,140397
22319,201912030910,25343,25348,25288,25320,35293
22320,201912030915,25325,25325,25293,25302,30008
22321,201912030920,25302,25339,25283,25316,37265
22322,201912030925,25316,25330,25297,25297,35221
22323,201912030930,25293,25320,25288,25316,31484
22324,201912030935,25316,25339,25288,25330,33247
22325,201912030940,25334,25357,25325,25325,42057
22326,201912030945,25320,25339,25320,25320,16685
22327,201912030950,25320,25334,25311,25325,46859
22328,201912030955,25320,25348,25320,25343,17410
22329,201912031000,25339,25353,25334,25348,28643
22395,201912040905,25316,25353,25279,25279,326950
22396,201912040910,25279,25339,25279,25311,75673
22397,201912040915,25316,25316,25283,25311,79028
22398,201912040920,25307,25311,25288,25293,66524
22399,201912040925,25293,25353,25288,25343,60441
22400,201912040930,25348,25357,25334,25339,18728
22401,201912040935,25343,25362,25330,25348,14160
22402,201912040940,25343,25353,25320,25353,37025
22403,201912040945,25353,25353,25334,25348,1552
22404,201912040950,25348,25366,25334,25334,29003
22405,201912040955,25339,25339,25307,25311,18734
22406,201912041000,25307,25325,25297,25302,11788
22472,201912050905,25449,25519,25436,25514,168139
22473,201912050910,25523,25528,25472,25519,38150
22474,201912050915,25514,25519,25482,25486,56879
22475,201912050920,25486,25509,25472,25509,61554
22476,201912050925,25505,25505,25482,25486,4659
22477,201912050930,25482,25505,25468,25491,12277
22478,201912050935,25486,25486,25431,25454,26514
22479,201912050940,25454,25477,25454,25468,13455
22480,201912050945,25472,25477,25445,25445,109351
22481,201912050950,25454,25454,25431,25431,25090
22482,201912050955,25431,25445,25426,25431,22423
22483,201912051000,25436,25436,25417,25417,13497
22549,201912060905,25357,25408,25357,25399,146993
22550,201912060910,25403,25417,25394,25394,168413
22551,201912060915,25394,25413,25366,25403,47123
22552,201912060920,25403,25431,25403,25417,178889
22553,201912060925,25417,25417,25403,25417,170702
22554,201912060930,25422,25477,25422,25463,93033
22555,201912060935,25463,25495,25459,25486,27972
22556,201912060940,25491,25528,25486,25523,65224
22557,201912060945,25523,25532,25491,25505,73880
22558,201912060950,25495,25528,25491,25528,20696
22559,201912060955,25519,25532,25514,25528,20648
22560,201912061000,25528,25528,25491,25491,177941
22626,201912090905,25680,25680,25629,25652,199785
22627,201912090910,25652,25652,25578,25601,29445
22628,201912090915,25601,25648,25597,25625,23024
22629,201912090920,25620,25638,25611,25615,66790
22630,201912090925,25615,25666,25615,25629,15986
22631,201912090930,25629,25684,25629,25680,18375
22632,201912090935,25680,25689,25652,25661,11441
22633,201912090940,25652,25661,25634,25638,81387
22634,201912090945,25648,25671,25638,25666,21688
22635,201912090950,25666,25666,25638,25643,24020
22636,201912090955,25643,25648,25629,25629,8978
22637,201912091000,25629,25666,25629,25657,66565
22703,201912100905,25588,25615,25560,25578,62216
22704,201912100910,25574,25606,25569,25592,21090
22705,201912100915,25601,25601,25578,25601,4759
22706,201912100920,25592,25606,25578,25597,57953
22707,201912100925,25592,25625,25592,25606,5577
22708,201912100930,25615,25620,25601,25611,174670
22709,201912100935,25620,25643,25606,25638,16359
22710,201912100940,25643,25675,25634,25661,229185
22711,201912100945,25661,25671,25638,25657,120679
22712,201912100950,25648,25648,25634,25638,127969
22713,201912100955,25638,25652,25625,25643,189377
22714,201912101000,25648,25648,25615,25620,56391
22780,201912110905,25786,25804,25767,25777,26971
22781,201912110910,25777,25837,25763,25823,68525
22782,201912110915,25818,25846,25809,25846,48804
22783,201912110920,25846,25850,25832,25841,143553
22784,201912110925,25841,25864,25832,25841,27516
22785,201912110930,25841,25841,25795,25804,40062
22786,201912110935,25804,25818,25786,25786,33376
22787,201912110940,25786,25804,25740,25744,34435
22788,201912110945,25744,25754,25717,25740,33044
22789,201912110950,25744,25772,25735,25763,23089
22790,201912110955,25763,25763,25749,25763,45708
22791,201912111000,25758,25767,25744,25767,28488
22857,201912120905,26049,26159,26007,26155,67868
22858,201912120910,26150,26168,26131,26141,55054
22859,201912120915,26141,26178,26141,26173,126214
22860,201912120920,26178,26187,26155,26155,57515
22861,201912120925,26159,26164,26141,26145,10648
22862,201912120930,26150,26168,26141,26145,22549
22863,201912120935,26145,26164,26131,26131,24761
22864,201912120940,26136,26150,26131,26145,9773
22865,201912120945,26145,26173,26141,26164,48287
22866,201912120950,26164,26168,26159,26159,28115
22867,201912120955,26159,26173,26159,26168,28954
22868,201912121000,26168,26182,26164,26178,72091
22934,201912130905,26698,26767,26689,26694,144087
22935,201912130910,26694,26703,26657,26661,108365
22936,201912130915,26657,26721,26652,26708,152955
22937,201912130920,26708,26744,26698,26740,170684
22938,201912130925,26740,26749,26703,26703,85159
22939,201912130930,26708,26721,26680,26680,67931
22940,201912130935,26680,26698,26657,26689,49524
22941,201912130940,26689,26721,26689,26712,38436
22942,201912130945,26712,26717,26671,26680,91507
22943,201912130950,26680,26731,26675,26708,62774
22944,201912130955,26712,26744,26712,26735,60623
22945,201912131000,26735,26740,26721,26740,39607
23011,201912160905,26777,26795,26749,26758,117043
23012,201912160910,26754,26809,26754,26809,83742
23013,201912160915,26809,26814,26777,26800,135193
23014,201912160920,26800,26832,26795,26823,153038
23015,201912160925,26823,26855,26804,26850,90777
23016,201912160930,26850,26850,26795,26795,51507
23017,201912160935,26795,26814,26791,26804,33360
23018,201912160940,26804,26809,26777,26786,46767
23019,201912160945,26786,26804,26772,26786,84593
23020,201912160950,26791,26827,26786,26814,66982
23021,201912160955,26809,26823,26791,26818,62405
23022,201912161000,26818,26823,26809,26818,39934
23088,201912170905,26873,26915,26846,26869,148386
23089,201912170910,26869,26887,26846,26860,86514
23090,201912170915,26878,26878,26841,26841,69916
23091,201912170920,26846,26860,26841,26846,24876
23092,201912170925,26846,26860,26837,26860,39430
23093,201912170930,26860,26860,26832,26855,15415
23094,201912170935,26855,26860,26832,26837,27309
23095,201912170940,26837,26860,26832,26860,31424
23096,201912170945,26855,26869,26846,26864,39034
23097,201912170950,26864,26873,26832,26832,77175
23098,201912170955,26832,26860,26832,26850,12903
23099,201912171000,26850,26850,26837,26850,56413
23165,201912180905,27173,27187,27155,27159,67477
23166,201912180910,27159,27187,27150,27187,55835
23167,201912180915,27192,27201,27173,27201,41744
23168,201912180920,27205,27298,27201,27293,139503
23169,201912180925,27298,27307,27219,27224,76056
23170,201912180930,27224,27251,27215,27215,45425
23171,201912180935,27215,27251,27210,27242,113043
23172,201912180940,27242,27251,27196,27201,35176
23173,201912180945,27205,27215,27187,27192,62545
23174,201912180950,27192,27192,27159,27164,119903
23175,201912180955,27164,27178,27113,27113,85463
23176,201912181000,27113,27113,27090,27113,56485
23242,201912190905,27228,27270,27219,27270,61432
23243,201912190910,27270,27307,27247,27284,67256
23244,201912190915,27279,27284,27238,27256,34734
23245,201912190920,27256,27265,27238,27261,26079
23246,201912190925,27256,27274,27228,27238,42334
23247,201912190930,27242,27242,27205,27215,21338
23248,201912190935,27219,27256,27205,27215,65517
23249,201912190940,27210,27238,27205,27238,56707
23250,201912190945,27233,27256,27224,27247,44833
23251,201912190950,27251,27251,27224,27224,62159
23252,201912190955,27228,27238,27219,27224,17135
23253,201912191000,27219,27238,27210,27210,39315
23319,201912200905,27256,27270,27224,27233,94359
23320,201912200910,27233,27270,27233,27242,30871
