,date,y_volume_0905,y_volume_0910,y_volume_0915,y_volume_0920,y_volume_0925,y_volume_0930,y_volume_0935,y_volume_0940,y_volume_0945,y_volume_0950,y_volume_0955,y_volume_1000,y_volume_1005,y_volume_1010,y_volume_1015,y_volume_1020,y_volume_1025,y_volume_1030,y_volume_1035,y_volume_1040,y_volume_1045,y_volume_1050,y_volume_1055,y_volume_1100,y_volume_1105,y_volume_1110,y_volume_1115,y_volume_1120,y_volume_1125,y_volume_1130,y_volume_1135,y_volume_1140,y_volume_1145,y_volume_1150,y_volume_1155,y_volume_1200,y_volume_1205,y_volume_1210,y_volume_1215,y_volume_1220,y_volume_1225,y_volume_1230,y_volume_1235,y_volume_1240,y_volume_1245,y_volume_1250,y_volume_1255,y_volume_1300,y_volume_1305,y_volume_1310,y_volume_1315,y_volume_1320,y_volume_1325,y_volume_1330,y_volume_1335,y_volume_1340,y_volume_1345,y_volume_1350,y_volume_1355,y_volume_1400,y_volume_1405,y_volume_1410,y_volume_1415,y_volume_1420,y_volume_1425,y_volume_1430,y_volume_1435,y_volume_1440,y_volume_1445,y_volume_1450,y_volume_1455,y_volume_1500,y_volume_1505,y_volume_1510,y_volume_1515,y_volume_1520,y_volume_1530
428,20200706,168200,116854,81122,73151,42897,36019,72304,73795,49158,66940,24173,67730,109437,23743,34179,16169,19405,27073,70228,79235,63559,129766,117942,79744,94059,38154,36971,30199,24919,39744,47393,34629,79235,55795,21925,30528,26940,14722,21074,49189,25342,23773,21866,35298,11680,24246,107954,90214,48637,73199,60846,32881,17020,32257,115894,44098,24725,25864,29190,152841,148797,44801,42143,81336,127812,124918,107564,78667,228889,211739,250266,69840,299766,115817,93999,257836,163486
429,20200707,441805,240368,86035,290450,82945,74194,68693,110143,121308,37193,50342,60619,26330,193126,143753,116374,117703,49616,92831,100556,83767,96576,79968,25149,105615,43722,35073,31587,47219,121195,90590,63559,26575,51861,32531,62241,46974,28728,27812,33708,33550,73400,62514,25965,40876,59823,21203,24295,25610,26471,177390,80353,32997,33220,79100,19353,35340,26814,59064,40697,35209,35024,66249,42013,46630,48484,32433,99650,39160,118069,51398,57094,63467,62936,90782,70079,135756
430,20200708,226269,76686,158783,89941,77649,73449,146983,192009,72328,47154,82162,67998,106887,87808,53219,82582,27659,19529,51132,73688,32163,76598,46017,74795,75234,104552,34058,28056,42830,73866,52052,41210,34880,35663,45869,28931,47964,36259,38623,25689,37419,18222,26878,18269,154468,46968,42686,13612,25779,139937,43597,14887,25986,56706,158505,90004,43216,44300,39361,24487,51117,41171,31166,98795,68996,37375,49366,34338,123874,104699,69663,34607,54012,99562,160695,206311,41738
431,20200709,203295,122731,107155,76221,37511,47299,97470,54473,144766,56654,42639,88210,80726,61535,78287,65235,29702,55570,91230,46835,38787,80174,22926,31543,53290,30945,24419,35825,32833,47400,209155,42021,36204,25963,48602,64867,73387,37288,146566,27367,43302,48166,16176,24919,32325,92699,50819,41054,33952,45634,130716,115050,72008,51295,48369,46203,48551,47964,58401,70608,50828,41022,59137,77173,71811,71328,75402,45423,39394,61680,75174,57941,119806,210376,127536,100610,113174
432,20200710,150662,196160,125047,127267,45629,108978,92036,67455,69487,136038,159253,200842,90376,29639,64638,81795,47864,74964,104258,88909,39020,40044,112376,38145,17892,15219,23760,40495,15575,13455,7210,25378,48126,29728,15801,31985,49641,18612,17520,44123,48584,13827,51294,18780,15679,24720,17952,15778,24327,24722,34736,6013,42589,70270,58073,21608,31561,21676,72042,117064,128281,38544,63579,38049,73282,56811,172636,82723,69035,109745,81589,71068,161753,92005,78097,42752,88622
433,20200713,209559,138269,57291,28325,32599,79226,110462,33403,36506,65998,51213,91029,71049,43652,31973,30052,8990,28871,34571,11475,25576,7963,95579,168026,13762,19274,53652,9118,15044,12530,21565,32378,28456,21776,9757,10240,21444,24008,13653,18802,19884,66232,15506,14923,17899,17740,12179,28606,13808,6629,14039,18203,23195,31364,18869,13669,13395,10571,44132,11410,9912,13530,40559,10713,101971,45749,104302,55288,98555,68669,58896,72569,100500,31990,93283,73469,126567
434,20200714,156161,154878,93016,56927,78371,115461,83652,39150,89111,53946,41628,71395,82572,65945,24155,57504,49360,57218,72596,72278,52864,28666,32876,38987,41416,36708,43237,32903,50508,17170,35141,19779,30664,27308,39667,35690,44710,11216,6546,17693,18841,39862,16191,10480,35797,13907,55408,43234,12185,26280,105978,39700,21467,39537,52769,43662,14896,47292,34807,26028,85219,81831,39369,34147,22163,35696,31166,80573,17930,23948,22896,48392,60415,40055,163401,71404,110643
435,20200715,244374,227765,259462,111611,80061,48648,91241,82867,83456,70847,43662,164755,350762,69041,43610,86048,60144,35714,37875,40782,45899,53996,72268,22931,41799,40729,39574,36973,39938,21655,19376,74655,42470,33565,126393,77334,33991,29593,43341,25196,50939,26350,46623,20643,42054,47394,22484,31318,85361,28262,27931,31561,31656,23914,53261,92653,28619,42556,53110,34353,53738,53213,31082,23866,29747,111259,89152,122179,27687,103876,114614,23764,98263,103907,52084,151567,93961
436,20200716,241143,165955,36013,76602,75248,41523,157385,47187,72271,56380,30110,54559,35790,20614,42779,69366,104043,68217,67467,116869,21199,16675,166643,16127,63549,32976,49333,36977,58427,77246,43775,128367,149001,74465,29909,36543,60785,9952,12356,20492,18877,19739,35245,22109,53078,20874,25993,17866,81169,25116,70934,101598,10529,12186,106956,97709,77357,111475,13541,18031,17498,57997,21339,28340,68139,40889,41521,33083,68168,21104,80874,45744,105139,75617,135148,50653,339645
437,20200717,255748,76549,28946,126861,40698,20899,25529,57264,35284,63095,150562,85401,22621,42932,31366,54099,80258,66417,93999,72801,45301,28796,23327,43097,50840,124261,97081,87488,84800,23324,24517,23607,25608,18690,18303,20396,16418,22736,16501,14248,15411,39680,16949,15748,35289,65870,18100,18016,18773,49146,34635,29482,26417,57610,61832,19782,25793,65837,83814,23922,114125,60678,34825,17018,30762,43330,111989,98408,24124,20308,35887,86379,101075,109949,97387,113685,81905
438,20200720,216926,56947,89113,65872,25357,24499,38635,45604,24665,22396,60759,21453,121405,170793,165283,67483,92622,50339,108768,43401,30692,44150,86489,49927,18917,50956,83379,32078,44705,54309,13859,11815,49539,27958,30929,20516,6283,25055,21401,50456,8020,13978,10964,19464,26782,47359,54998,22594,29619,26360,15744,18049,19157,11674,31514,33807,37835,29009,20732,50142,42069,20668,22980,28584,30380,13128,24356,16794,45155,28067,26146,36674,100130,36441,54543,35590,64879
439,20200721,350369,192601,127815,61992,290913,115842,80663,26062,40033,31571,124208,126525,29905,23208,64112,52824,399994,61964,70018,42142,9537,27766,30711,19539,41757,55668,17977,21763,12780,24609,13124,10669,15529,55582,11578,34848,31717,12663,20870,13442,36797,62702,58872,40575,78922,45725,33142,21910,43247,20517,64355,48410,85396,44483,96895,33498,53376,42448,32510,37997,35552,28841,33151,42865,134070,74943,36967,69006,89394,76683,39929,107160,146309,42420,97664,114162,231234
440,20200722,185741,68771,123385,119912,99665,83845,93587,82312,52854,86652,52511,45911,35869,40574,47271,43889,26471,28456,33338,4671,31282,17093,36389,57852,54783,46843,152940,112013,53660,143048,63449,52567,51132,74254,48756,129704,37191,34105,65778,57837,34636,22814,17254,32681,20261,19908,37271,73238,23464,42917,38417,49074,56298,28361,49300,74714,87935,38294,55280,118055,59745,92735,63689,42706,35431,35778,28361,34693,66257,81468,24694,27948,201018,211423,176472,260030,164207
441,20200723,192367,241797,134646,159164,113192,137433,103425,26698,28235,59879,12454,11904,20911,68008,34143,22027,95310,47721,74003,103276,56757,27076,73780,43985,37545,34398,47770,61751,95440,74176,42008,204824,36178,43324,58246,62708,37919,43403,15169,13951,8006,6929,96641,72501,151177,21670,14226,25534,64619,23503,19674,14986,25303,28352,37351,26951,25536,7633,31363,48940,65628,75739,102680,104229,164909,61647,54330,90067,40368,134011,83023,86428,147907,71889,116190,118159,231194
442,20200724,105934,56413,26790,57312,41138,28995,45587,27301,70819,85095,7725,22097,27279,23996,14402,18118,11818,26486,55661,24998,21869,52851,17711,26725,18199,11691,9773,26002,13811,19619,15711,12759,10271,29434,39634,7138,19822,12200,13884,14819,40471,27788,38251,12065,160581,20772,31791,35705,22883,42925,37305,54258,89002,28314,38520,54543,43992,24225,24540,21779,61132,70557,174176,43989,25504,14443,17037,7073,24908,30332,30545,43802,44801,42686,41754,28021,136975
443,20200727,339420,105458,77965,105047,72982,77361,44092,67076,40107,44558,38192,33320,73670,46766,100372,34185,61142,50884,39940,42750,47417,34126,95337,24514,22917,25247,32017,28461,13955,13286,42418,31817,31770,82286,57319,19152,14976,14763,17235,37209,27912,10014,13517,33717,23205,11569,26666,18965,5927,65894,21207,32303,20047,21518,33432,12182,22130,18989,73075,108617,147195,147219,141448,71914,22515,21858,62075,72834,32544,68907,30404,36070,81030,32393,35851,85225,171804
444,20200728,303240,194560,218326,91238,125656,100236,71190,175483,34321,184571,52487,96072,227209,216767,226092,113480,140255,157051,84059,88653,105419,149954,78977,67414,41407,38106,33812,36320,38780,57286,127662,54677,94244,81369,118954,81364,33724,90455,47201,40593,46488,45267,50293,73719,40144,51162,40776,57009,60912,11524,20488,14043,26865,9138,6971,11228,7999,19627,28879,31142,29824,53417,68172,86726,82946,97550,64711,44453,45449,93975,93932,109774,216176,111409,162981,56405,87859
445,20200729,416153,295188,316521,259316,223054,339274,123357,82643,58047,124818,64683,37966,99683,132368,53740,49685,46088,147827,132384,128541,47088,122277,22604,25228,57368,14418,23166,36377,78860,28847,29626,38883,61181,59936,58929,165516,29656,74967,45100,9518,12037,54854,7617,35148,33376,12430,14371,38509,31722,67674,17255,23920,31369,13512,94297,25996,20287,110791,26097,49392,22590,28866,20480,25813,26679,54720,36986,58338,52840,78053,63089,108216,68942,119762,124449,121805,186437
446,20200730,209915,168150,160624,95702,59199,202210,48970,27095,64130,104301,77997,148342,126046,54700,62770,82259,30354,20362,61427,42785,31755,83844,119117,27119,27808,20064,38382,49671,28073,38833,57468,29946,34024,26894,11562,9375,16190,10233,12836,70686,57068,15552,29540,35493,33311,14284,7370,77363,41641,15707,50396,45047,9942,10163,68564,16641,32879,7392,15147,13077,45862,11086,15332,14282,21742,56532,16157,40081,20655,52040,69547,46768,71690,27589,30357,71130,78757
447,20200731,367106,192332,168480,100427,143582,78438,54801,113633,31848,47370,60874,46453,99768,75737,32765,36237,30942,52063,77494,80784,166435,70929,70703,46111,64531,41214,24407,35655,56830,61823,20523,15733,37177,16201,38098,21422,21857,14884,13513,11052,9029,5937,22006,29511,44550,44534,17546,19938,29196,18101,39568,30839,67158,15620,60964,105011,97328,16801,46845,25979,34503,16337,27095,45798,30309,58895,97934,105960,88075,154694,99099,76677,60838,141164,105650,50084,196673
448,20200803,225776,174217,51649,81467,36431,36128,58254,34835,44920,14272,19816,18302,108605,71705,219256,84807,19109,48397,83436,30985,208671,116307,26387,14044,57748,28161,59978,68073,110467,75953,36980,92473,64738,44799,21704,42913,26297,46970,33757,15503,38682,16796,9445,45145,8288,33598,34168,43828,3042,12638,40695,25133,27683,55257,35170,53706,24370,18642,23009,12383,10370,28831,22083,14888,7776,17023,13160,18055,31826,28477,25924,74766,82909,53121,121648,149169,72021
449,20200804,223917,106325,168950,197539,123609,176664,33249,39685,37011,149399,61374,46185,91428,12818,21297,33783,14508,49914,68674,53726,116362,53940,57790,63066,31803,45863,20132,29326,21978,23325,22984,21059,45033,66677,15245,13489,40461,11849,45872,81105,33221,25465,10079,10558,19404,8015,21292,101753,78900,31298,53161,24565,91030,51874,138519,89415,102061,38843,58422,92896,60674,11666,34808,24619,16628,92739,33125,18374,51078,23845,75297,61822,74126,29994,29785,57974,61796
450,20200805,139706,143002,57497,31149,39106,153393,71113,129588,121287,89404,97611,128731,91613,121477,75270,92813,182542,107026,221474,76649,55912,43150,65001,106814,100408,42939,67654,59574,82342,20706,25659,94500,27409,104729,52634,30664,27652,16289,15754,14727,40832,84872,76992,9567,24131,23258,15721,55008,154436,21739,22137,68375,22698,38199,33431,21590,25054,21389,22416,29329,20199,66927,59357,37203,20695,38389,11275,17551,49478,29380,41732,40545,126447,183268,165236,153745,67985
451,20200806,374690,239119,240838,86487,126869,378870,299720,166006,170677,169643,134880,40111,111776,67575,60729,64769,189530,160537,123065,126472,63452,49162,102639,75269,75556,62256,122182,67988,43664,54771,66403,74563,51094,58273,34782,54660,30969,57748,53147,44292,38813,29614,31193,46669,91467,43538,31545,30285,28873,78476,47735,46512,121742,36080,29517,19209,78870,44653,70474,12726,41568,55533,140784,61768,21858,9607,19331,24943,40590,47674,38696,36464,135181,67231,112716,279425,148970
452,20200807,313320,386417,184142,185387,146767,103670,57879,156253,53811,26763,31665,44615,86933,70354,125559,208680,126695,98183,192828,82817,126624,67922,24825,43929,130948,76145,48728,50014,43487,73530,47376,78557,58714,20583,24330,26378,23325,17114,128690,20470,68495,151849,112055,124219,194695,173415,50903,61074,25437,30544,130648,45826,43645,46796,88426,15144,75100,90171,24600,19082,93838,48313,87837,39755,35633,26985,65380,36867,55600,107622,38664,30845,37082,254379,158662,189518,84795
453,20200810,547166,882827,206375,512372,367225,365390,123660,193971,258604,143593,112440,126936,206632,361054,112948,150175,32510,27757,160498,98318,28056,102840,27466,74425,63876,153957,210015,82119,46849,43943,15733,19838,13088,12665,48245,39768,25758,19851,15089,29862,36487,23637,26700,19900,10870,25800,40612,47894,41580,66014,66880,56607,58324,89329,74677,27817,21286,46434,24914,21374,33100,27801,21155,33473,21573,32311,41400,62766,53053,44196,55337,201257,90275,117323,109011,119237,85388
454,20200811,306057,350970,89619,71790,55991,39989,208405,64129,86599,74167,60189,263069,189733,103008,66655,119436,120762,119403,167025,146672,175482,148127,63460,60620,55611,54964,27837,35091,56932,44225,42868,40725,47818,40190,44358,45633,88254,114746,33238,63727,42360,34818,67964,24053,33271,71492,57158,105555,116856,81155,74487,71819,51966,106888,57785,105953,37692,52970,87550,29209,39152,47780,51293,56432,30692,80514,215179,368058,247422,266851,206591,301002,283204,186066,136966,167891,227673
455,20200812,309061,280267,345595,171873,133726,328537,214778,172384,131941,127246,112007,71615,114902,48895,55291,57764,71892,111952,105125,80537,74509,92780,104033,63853,46227,159218,60426,55696,38186,35929,40631,40501,61344,29684,29767,26414,27809,38698,43273,43215,30002,47116,33140,32514,54644,70623,57947,103646,37759,41263,29657,38252,34099,30983,31127,29211,36341,57572,47606,93452,43162,51310,70089,168459,108070,69352,109688,62423,47065,25758,27100,134199,102678,111228,102296,234586,233612
456,20200813,409410,181261,195089,113935,128084,193022,130148,108241,37232,34378,149666,33523,106837,123686,112218,103712,95318,89130,99468,98085,95492,68358,57798,28814,153452,45257,75274,85099,30580,21507,52134,101600,48086,56728,92260,16702,13835,14704,23816,61526,61009,37726,51201,43142,10888,38548,14084,19415,31802,57646,363187,108334,66221,60577,41541,27322,39928,62400,81439,54879,181313,116342,165823,85987,78806,93342,51084,53833,44685,79652,136299,132793,184777,276491,565918,339808,215634
457,20200814,299463,189974,313019,100204,201827,171815,68016,237463,53147,191202,160935,194780,187666,119029,325770,285708,169577,153710,157287,149494,105161,101641,124621,78107,90115,72093,23052,34855,26713,19098,23997,41273,71079,38570,38711,20194,28028,20161,34080,24078,43779,25457,27930,16970,55780,43610,30413,18856,29373,38395,19536,47411,53652,39498,103048,91663,82741,81540,27701,63335,28695,43608,47705,30627,43697,65791,129002,75944,134480,95576,61555,89035,148022,151718,123048,367569,106199
458,20200818,314405,231577,225115,62175,156558,172146,162597,87647,52952,73640,52313,58680,67306,42367,78646,104984,31451,40873,64296,92085,90699,141459,76112,98851,48666,21606,31433,15000,32699,14331,8367,8191,11923,27401,16977,15569,14000,15354,50580,28573,47261,15933,19661,23007,55000,25908,39980,28619,25929,17927,11872,72237,90394,43467,39360,22014,17394,40270,36397,25549,53979,66824,67591,60105,30321,204103,87121,140137,146334,98776,155155,224103,58437,85277,222354,311716,180331
459,20200819,317539,113350,135482,63055,75201,37691,82281,148831,127721,69299,49644,89900,97961,55124,66169,34031,36160,40369,26913,38882,22571,32637,25726,56995,19157,39096,29864,38864,39363,19348,21234,28044,9463,18460,8916,16422,10082,4963,8277,38915,18377,11496,27564,58916,27987,47988,8494,21350,14601,59797,40937,12649,33003,12384,24936,15907,23970,31157,45750,71021,63757,33512,20065,68841,73088,30195,114820,106259,46975,60476,78606,95660,58649,117439,381577,1020139,273813
460,20200820,206613,75787,85957,69659,198239,44245,60048,59698,68504,113165,124014,71563,103491,94144,112035,87132,95051,82775,105092,66783,138841,116014,106087,160811,269431,116203,77175,65338,98805,109549,60972,42588,51698,64778,63905,42832,58639,65450,93481,56778,92468,234623,221382,65081,69603,45617,125718,117993,90342,111136,67570,86012,92225,66596,68528,24618,138012,42047,69491,120433,77485,106018,66486,90323,117490,80656,120866,106579,137848,160972,82212,157491,116604,81045,131896,204866,204481
461,20200821,426559,203376,203568,133736,117405,72097,109312,175579,232403,97242,86894,78243,90161,92832,58481,69276,39659,51744,76823,95400,27961,65884,122079,47239,112650,49282,56996,15533,57035,34737,57085,25092,14633,22735,53688,28845,49269,92534,39946,47532,38841,40208,146749,96547,52336,36743,41755,56689,108395,57517,33853,66262,91584,77846,59452,39809,47544,46923,37931,30714,38123,60312,50288,28715,65339,82167,51549,24041,59816,61410,71330,76172,112724,128640,102650,46798,169127
462,20200824,330510,251822,150634,134309,172144,38007,102350,91072,55866,44516,88111,20549,30005,59786,124554,226933,173623,117933,95861,107703,37043,76876,67802,113690,64297,62785,79138,28906,132063,51547,97968,35717,31085,19523,34133,35328,21386,6978,6842,6632,47632,33156,26783,21515,18499,37041,42666,64291,37688,128996,61456,27472,25907,35595,53211,28593,82145,56860,49387,58926,54814,32433,43279,72982,104582,42923,30388,52724,62298,63922,73912,110785,141558,95686,44995,44440,62416
